potentialid,contract_city,contract_state,address,retailer_id,approval_date,expiry_date,cf_pot_nganh_hang,House_number,Street,Ward,District,City,progress,cleaned_street
36498817,hồ chí minh,quận 1,"16/8 cô giang, phường cầu ông lãnh,q1,hcm",1167925,2021-11-24,2024-01-19,9,16/8,Hẻm 16 Cô Giang,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Cô Giang
53544792,hồ chí minh,quận 1,"đường 102 tăng nhơn phú a,thủ đức hcm",500313176,2023-08-26,2024-08-31,77,,Đường 102,Phường Tăng Nhơn Phú A,Thủ Đức,Hồ Chí Minh,True,Đường 102
1220519,hồ chí minh,quận 1,420/8 võ văn kiệt phường cô giang quận 1,164574,,2021-08-17,77,,Đường Võ Văn Kiệt,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Võ Văn Kiệt
112417,hồ chí minh,quận 1,"187/7 điện biên phủ, phường đa kao, quận 1, tp hcm, việt nam",885391,2021-03-05,2022-03-15,11957,187/2A,Đường Điện Biên Phủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Điện Biên Phủ
11945435,hồ chí minh,quận 1,"78 ngô đức kế, phường bến nghé, quận 1, thành phố hồ chí minh, vietnam",649583,2020-03-25,2025-06-19,3949,78,Đường Ngô Đức Kế,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Ngô Đức Kế
4136523,hồ chí minh,quận 1,"212c trần hưng đạo, phường nguyễn cư trinh, quận 1, thành phố hồ chí minh",1143274,2018-09-07,2022-11-19,77,212C,Đường Trần Hưng Đạo,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
57161959,hồ chí minh,quận 1,"ấp an chánh, tân bình, càng long, trà vinh",500401957,2023-12-08,2026-06-07,73,,,Xã Tân Bình,Huyện Càng Long,Trà Vinh,True,
16804384,hồ chí minh,quận 1,"35/6 bùi viện, p. phạm ngũ lão, quận 1, hồ chí minh",793854,2020-10-21,2023-04-04,11957,35/6,Hẻm 35 Đường Trần Hưng Đạo,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
42508345,hồ chí minh,quận 1,"18a nguyễn thị minh khai, phường đakao, quận 1, hồ chí minh",1425345,2022-08-29,2023-09-04,61,18A,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
9995287,hồ chí minh,quận 1,"tâng 1, tòa nhà packsimex, 52 đông du, phường bến nghé, quận 1, tp. hồ chí minh",622449,2020-02-19,2022-05-17,9,52,Đường Đông Du,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Đông Du
45044246,hồ chí minh,quận 1,"khóm 2, mỹ long, long xuyên, an giang",500018224,2022-11-24,2024-05-20,67,,,Phường Mỹ Long,Long Xuyên,An Giang,True,
32106512,hồ chí minh,quận 1,"231 lý tự trọng, bến thành, quận 1, hồ chí minh",986130,2021-07-31,2023-07-31,77,231,Đường Lý Tự Trọng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
52582830,hồ chí minh,quận 1,"1436 trịnh quang nghị, phường 7, quận 8",500276578,2023-07-26,2024-09-26,61,1436,Đường Trịnh Quang Nghị,Phường 7,Quận 8,Hồ Chí Minh,True,Đường Trịnh Quang Nghị
35094497,hồ chí minh,quận 1,nhật bản,1133030,2021-10-15,2022-10-10,11957,,,,,,True,
45772862,hồ chí minh,quận 1,"số 74 , lê văn duyệt, phường long toàn, bà rịa , bà rịa- vũng tàu",500056227,2022-12-13,2024-12-13,61,74,Đường Lê Văn Duyệt,Phường Long Toàn,Bà Rịa,Bà Rịa-Vũng Tàu,True,Đường Lê Văn Duyệt
5503479,hồ chí minh,quận 1,tk17/26 nguyễn cảnh chân cầu kho quận 1,393199,2019-02-27,2024-02-12,9,TK18/1,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
5967268,hồ chí minh,quận 1,"153/9 nguyễn thị minh khai, phường phạm ngũ lão, quận 1, thành phố hồ chí minh, việt nam",1506352,2022-10-25,2025-01-20,69,153/9,Hẻm 153 Nguyễn Thị Minh Khai,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
47325930,hồ chí minh,quận 1,"68 trịnh hoài đức, p13, q5, hcm",500115617,2023-02-08,2025-08-12,63922,,,,,,True,
5783562,hồ chí minh,quận 1,"số 85 ngô mây, phường nguyễn văn cừ thành phố quy nhơn",391379,2019-02-28,2023-05-30,65,85,Đường Ngô Mây,Phường Nguyễn Văn Cừ,Quy Nhơn,Bình Định,True,Đường Ngô Mây
57213107,hồ chí minh,quận 1,philippin,500404214,2023-12-10,2026-03-30,15,,,,Philippine,Terneuzen,True,
672486,hồ chí minh,quận 1,"chung cư 42, tôn thất thiệp, p. bến nghé, quận 1, tphcm",120819,,2018-02-15,77,42,Đường Tôn Thất Thiệp,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Thiệp
3055496,hồ chí minh,quận 1,"37 lê thị riêng, phường bến thành, quận 1, tp. hồ chí minh",278225,2018-05-05,2023-05-10,77,37,Đường Lê Thị Riêng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thị Riêng
46029739,hồ chí minh,quận 1,"5/3c xuân thới đông 1, xuân thới đông, hóc môn, tp hồ chí minh",500065745,2022-12-12,2025-07-01,63,3,Hẻm 5 Ấp Xuân Thới Đông 1,Xã Xuân Thới Đông,Huyện Hóc Môn,Hồ Chí Minh,True,Ấp Xuân Thới Đông 1
3837007,hồ chí minh,quận 1,"235 nguyễn văn cừ, p.nguyễn cư trinh, quận 1, hồ chí minh",309304,2018-08-07,2028-09-01,77,235,Đường Nguyễn Văn Cừ,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Cừ
38670052,hồ chí minh,quận 1,"231/8 bình tiên phường 8, quận 6, hồ chí minh",200048209,2023-09-27,2024-09-25,Thẩm mỹ viện & Spa,231/8,Hẻm 231 Bình Tiên,Phường 8,Quận 6,Hồ Chí Minh,True,Đường Bình Tiên
1965383,hồ chí minh,quận 1,"lầu 9, số 68 nguyễn huệ, phường bến nghé, quận 1, thành phố hồ chí minh",220137,,2020-06-14,9,68,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
12109202,hồ chí minh,quận 1,tòa nhà pvfcco -lầu 1 số 43 mạc đĩnh chi - phường đa kao- quận 1- thành phố hồ chí minh,662634,2020-05-12,2024-05-09,11957,43,Đường Mạc Đĩnh Chi,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Mạc Đĩnh Chi
1248314,hồ chí minh,quận 1,55/6 lê thị hồng gấm,166749,,2019-02-11,3949,55/5,Đường Lê Thị Hồng,Phường 17,Quận Gò Vấp,Hồ Chí Minh,True,Đường Lê Thị Hồng
7415600,hồ chí minh,quận 1,"84/16 lầu 1, trần đình xu, phường cô giang, quận 1, thành phố hồ chí minh",474915,2019-06-24,2024-06-24,77,1,Đường Trần Đình Xu,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Trần Đình Xu
40986008,hồ chí minh,quận 1,"42 nguyễn văn cừ, phường cầu kho, quận 1, hồ chí minh",1362980,2022-06-25,2024-06-25,3949,42,Đường Nguyễn Văn Cừ,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Cừ
4892531,hồ chí minh,quận 1,"72/10 trần đình xu p. cô giang, quận 1, tp. hồ chí minh",357163,2019-02-27,2025-10-02,77,72/1,Đường Trần Đình Xu,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Trần Đình Xu
39571530,hồ chí minh,quận 1,"50/1/66/29 nguyễn quý yêm , an lạc , bình tân , hồ chí minh",500130715,2023-02-23,2025-05-16,3472,,Hẻm 50 Nguyễn Quý Yêm,Phường An Lạc,Quận Bình Tân,Hồ Chí Minh,True,Đường Nguyễn Quý Yêm
50189096,hồ chí minh,quận 1,tổ 3- kp8- tân an- tx la gi -bình thuận,500212746,2023-05-12,2025-09-25,73,,,Phường Tân An,Thị Xã La Gi,Bình Thuận,True,
47735423,hồ chí minh,quận 1,"ấp 5, đốc bình kiều, tháp mười, đồng tháp",500133525,2023-02-20,2028-03-01,Phân bón/Thuốc sâu,,,Phường 2,Cao Lãnh,Đồng Tháp,True,
622154,hồ chí minh,quận 1,27b trần quang khải,116814,,2026-11-01,65,27B,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
49765842,hồ chí minh,quận 1,1 tống hữu định thảo điền quận 2 tphcm,500195694,2023-04-26,2024-04-25,77,1,Đường Tống Hữu Định,Phường Thảo Điền,Thủ Đức,Hồ Chí Minh,True,Đường Tống Hữu Định
1306011,hồ chí minh,quận 1,pastuer,171843,,2027-07-01,77,,Đường Pastuer,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Pastuer
36029569,hồ chí minh,quận 1,"79c điện biên phủ, phường đa kao, quận 1, tp. hồ chí minh, việt nam",1155513,2021-11-03,2024-02-11,11957,79C,Đường Điện Biên Phủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Điện Biên Phủ
11825852,hồ chí minh,quận 1,"số 2 trần doãn khanh, phường đa kao, quận 1, tp hồ chí minh",1264774,2022-03-07,2025-06-04,77,2,Đường Trần Doãn Khanh,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Trần Doãn Khanh
2155610,hồ chí minh,quận 1,"18bis/22/3 nguyễn thị minh khai, phường đakao, quận 1, thành phố hồ chí minh",230410,,2025-05-31,65,18BIS,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
20753984,hồ chí minh,quận 1,"186 nguyễn trãi, phường bến thành, quận 1, hồ chí minh",851281,2021-01-05,2024-01-02,77,186,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
45274090,hồ chí minh,quận 1,"70 lộc trát 1, kp tân lộc, gia lộc, trảng bàng, tây ninh",500215271,2023-05-15,2024-05-11,77,,,Phường Gia Lộc,Thị Xã Trảng Bàng,Tây Ninh,True,
16568370,hồ chí minh,quận 1,"76 thạch thị thanh, phường tân định, quận 1, thành phố hồ chí minh",789700,2020-10-13,2023-01-12,77,76,Thạch Thị Thanh,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Thạch Thị Thanh
54718130,hồ chí minh,quận 1,"10/10 nguyễn hữu cảnh, phường 8 , đà lạt",200049130,2023-10-10,2024-12-29,Homestay,,Đường Nguyễn Hữu Cảnh,Phường 8,Đà Lạt,Lâm Đồng,True,Đường Nguyễn Hữu Cảnh
42241419,hồ chí minh,quận 1,"02 võ công tồn, tân quý, tân phú, hcm",500425790,2023-12-30,2024-12-30,77,,Đường Võ Công Tồn,Phường Tân Quý,Quận Tân Phú,Hồ Chí Minh,True,Đường Võ Công Tồn
9272954,hồ chí minh,quận 1,"149/32 lê thị riêng , phường bến thành quận 1, tphcm",553921,2019-10-19,2024-10-18,77,149/32,Hẻm 149 Đường Lê Thị Riêng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thị Riêng
57140870,hồ chí minh,quận 1,"194 võ thị sáu, q3, tp hồ chí minh",500424798,2023-12-31,2024-01-09,75,194,Đường Võ Thị Sáu,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Võ Thị Sáu
57633680,hồ chí minh,quận 1,"tầng 5, 231-233 lê thánh tôn, phường bến thành, quận 1, thành phố hồ chí minh, việt nam",500417984,2023-12-25,2025-12-21,15,231-233,Đường Lê Thánh Tôn,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
36629185,hồ chí minh,quận 1,"150/39 nguyễn trãi, quận 1, tp hồ chí minh",1184328,2021-11-30,2022-01-15,61,150/39,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
36886455,hồ chí minh,quận 1,"tầng 12, số 99, nguyễn thị minh khai, bến thành, quận 1, tphcm",500300222,2023-08-24,2024-08-25,15,99,Đường Nguyễn Thị Minh Khai,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
49155155,hồ chí minh,quận 1,"cam lâm, khánh hoà",200042491,2023-07-20,2024-08-13,Resort,,,,Huyện Cam Lâm,Khánh Hòa,True,
31546130,hồ chí minh,quận 1,"tầng 46, bitexco financial, số 2 hải triều, phường bến nghé, quận 1, thành phố hồ chí minh",977976,2021-08-25,2024-05-25,11957,2,Hải Triều,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hải Triều
50949211,hồ chí minh,quận 1,"85d tổ 5 khu 4, thị trấn cái bè, huyện cái bè tỉnh tiền giang",500141790,2023-06-08,2024-06-06,Quán ăn,,,Thị Trấn Cái Bè,Huyện Cái Bè,Tiền Giang,True,
4038759,hồ chí minh,quận 1,"số 49 cách mạng tháng 8, phường bến thành, quận 1, thành phố  hồ chí minh",216657,2018-08-29,2024-08-29,77,49,Đường Cách Mạng Tháng 8,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Cách Mạng Tháng 8
12074172,hồ chí minh,quận 1,okayama shi nakaku hirai 5-3-11,658663,2020-04-05,2021-05-06,63,11,,中区,岡山市,,True,
31637426,hồ chí minh,quận 1,"64-68 hai bà trưng, phường bến nghé, quận 1, tp hcm",979585,2021-07-26,2025-01-20,63,64,Đường Hai Bà Trưng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hai Bà Trưng
2688980,hồ chí minh,quận 1,"68 nguyễn huệ, phường bến nghé, quận 1, thành phố hồ chí minh",258879,2018-03-20,2019-07-10,61,68,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
31223060,hồ chí minh,quận 1,"tầng 8, tòa nhà vietnam business center, 57-59 hồ tùng mậu, phường bến nghé, quận 1,tp.hồ chí minh",973521,2021-10-20,2022-10-28,77,57-59,Đường Hồ Tùng Mậu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
145231,hồ chí minh,quận 1,82 nguyễn huệ - quận 1 - tp hồ chí minh,47065,,2017-02-25,61,82,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
47520123,hồ chí minh,quận 1,"phước bình b, long hồ, phú quới, vĩnh long",500133643,2023-02-21,2025-05-19,77,,Cầu Phú Quới,Xã Phú Quới,Huyện Long Hồ,Vĩnh Long,True,Đường Cầu Phú Quới
25126822,hồ chí minh,quận 1,"337 nguyễn duy trinh, quận 2, hồ chí minh",898116,2021-03-19,2024-03-18,11957,337,Đường Nguyễn Duy Trinh,Phường Bình Trưng Tây,Thủ Đức,Hồ Chí Minh,True,Đường Nguyễn Duy Trinh
42557624,hồ chí minh,quận 1,"505 nguyễn duy trinh, bình trưng đông , thủ đức, tp. hcm",500202706,2023-03-17,2025-04-28,Nhà hàng,505,Đường Nguyễn Duy Trinh,Phường Bình Trưng Đông,Thủ Đức,Hồ Chí Minh,True,Đường Nguyễn Duy Trinh
5146919,hồ chí minh,quận 1,"245/43 nguyễn trãi, phường nguyễn cư trinh,quận 1,tp.hồ chí minh",368535,2019-02-19,2023-02-18,77,245/43,Hẻm 245 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
46361838,hồ chí minh,quận 1,"tầng 3, tòa nhà wmc, số 102a-b-c cống quỳnh, phường phạm ngũ lão, quận 1, thành phố hồ chí minh, việt nam",500078750,2022-12-22,2025-06-30,9,102/56,Hẻm 102 Đường Cống Quỳnh,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Cống Quỳnh
15161621,hồ chí minh,quận 1,"saigon center,65 lê lợi,quận 1,tphcm",764087,2020-09-12,2024-03-12,77,65,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
2202577,hồ chí minh,quận 1,"14b võ thị sáu, phường tân định, quận 1, thành phố hồ chí minh",233811,2018-01-31,2019-01-31,77,14B,Đường Võ Thị Sáu,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Võ Thị Sáu
37651086,hồ chí minh,quận 1,"266 trần hưng đạo, phường nguyễn cư trinh, quận 1, tp hcm",200001702,2022-01-24,2024-05-01,11957,266,Đường Trần Hưng Đạo,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
48096685,hồ chí minh,quận 1,"d11/301a, ấp 4, phong phú , bình chánh, tp.hcm",500194353,2023-04-26,2028-04-24,71,,,Xã Phong Phú,Huyện Bình Chánh,Hồ Chí Minh,True,
958673,hồ chí minh,quận 1,"37 bùi thị xuân, q1",144507,,2022-02-22,63,37,Đường Bùi Thị Xuân,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Bùi Thị Xuân
5786025,hồ chí minh,quận 1,"175 nguyễn văn thủ, phường đakao, quận 1, thành phố hồ chí minh",409361,2019-03-13,2025-07-19,77,175,Hẻm 5 Đường Nguyễn Văn Thủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Thủ
621691,hồ chí minh,quận 1,"60 tôn thất tùng, quận 1",116587,,2019-11-15,69,60,Đường Tôn Thất Tùng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Tùng
27636151,hồ chí minh,quận 1,nhật bản,963870,2021-06-23,2024-10-01,61,,,,,,True,
36107194,hồ chí minh,quận 1,tokorozawashi higashitokorozawa wada 2-chome 9-banchi no 2 shatoru mura 2 - 302,358649,2021-11-10,2022-11-05,61,,,,所沢市,,True,
38227664,hồ chí minh,quận 1,"k149/h57/2 lê đình túy, hải chaai, tp. đà nẵng, tỉnh đà nẵng",1248464,2022-02-26,2023-02-22,3949,,,,,,True,
47590450,hồ chí minh,quận 1,"19 nguyễn văn linh, trảng bom, đồng nai",500137948,2023-02-27,2025-05-23,63,18,Đường Nguyễn Văn Linh,Thị Trấn Trảng Bom,Huyện Trảng Bom,Đồng Nai,True,Đường Nguyễn Văn Linh
54704024,hồ chí minh,quận 1,"710/2 phan văn trị, phường 10, gò vấp, hcm",500338604,2023-09-30,2025-09-28,77,,Hẻm 710/2 Phan Văn Trị,Phường 10,Quận Gò Vấp,Hồ Chí Minh,True,Đường Phan Văn Trị
7332110,hồ chí minh,quận 1,"41 cao bá nhạ, p.nguyễn cư trinh",471440,2019-06-18,2020-06-18,77,41,Đường Cao Bá Nhạ,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cao Bá Nhạ
42559341,hồ chí minh,quận 1,"tầng 19, khu văn phòng, tòa nhà indochina park tower, số 04 nguyễn đình chiểu, phường đa kao, quận 1, thành phố hồ chí minh, việt nam",1428235,2022-08-24,2024-10-30,61,19,Đường Nguyễn Đình Chiểu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
5365294,hồ chí minh,quận 1,"150/34 nguyễn trãi, phường bến thành, quận 1, thành phố hồ chí minh",378607,2019-02-28,2027-03-15,15,150/34,Hẻm 150 Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
52684373,hồ chí minh,quận 1,"thạnh lập, thạnh phú, thạnh hóa, long an",500290177,2023-08-04,2024-08-01,61,,,Xã Thạnh Phú,Huyện Thạnh Hóa,Long An,True,
24405453,hồ chí minh,quận 1,"60d, trương hán siêu, phường đa kao, quận 1, hcm",886926,2021-03-05,2022-03-03,11957,60D,Đường Trương Hán Siêu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Trương Hán Siêu
3910933,hồ chí minh,quận 1,"số 2 trần qúy khoách, phường tân định, quận 1, thành phố hồ chí minh.",309183,2018-08-15,2022-03-01,75,2,Đường Trần Quý Khoách,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quý Khoách
2147970,hồ chí minh,quận 1,"36 lê lợi, p.bến nghé, q.1, tp.hcm",230035,,2026-01-05,75,36,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
6443624,hồ chí minh,quận 1,"2 - 4 lưu văn lang, phường bến thành, quận 1, tp.hồ chí minh",445112,2019-07-20,2020-08-30,77,2-4,Đường Lưu Văn Lang,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lưu Văn Lang
38166678,hồ chí minh,quận 1,"1754 nguyễn vặn thủ, p. đa kao , q.1",200002335,2022-03-15,2024-06-21,11957,1,Đường Nguyễn Văn Thủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Thủ
1237370,hồ chí minh,quận 1,"7-9 trương định, p. bến thành q1",165776,,2020-03-06,77,7,Đường Trương Định,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Trương Định
